,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,0.8454680790598844
/tpot2_base_normal_MAR_0.1/,0.8982596824767316
/tpot2_base_normal_MAR_0.3/,0.9024361492142993
/tpot2_base_normal_MAR_0.5/,0.9102149151747472
/tpot2_base_normal_MAR_0.9/,0.9046632864368859
/tpot2_base_normal_MNAR_0.01/,0.9073029861027436
/tpot2_base_normal_MNAR_0.1/,0.9221360210271511
/tpot2_base_normal_MNAR_0.3/,0.9038713380983254
/tpot2_base_normal_MNAR_0.5/,0.9003430795736835
/tpot2_base_normal_MNAR_0.9/,0.9043415835267913
/tpot2_base_normal_MCAR_0.01/,0.8409182532493104
/tpot2_base_normal_MCAR_0.1/,0.8794597564297607
/tpot2_base_normal_MCAR_0.3/,0.906775303832716
/tpot2_base_normal_MCAR_0.5/,0.9097051224186292
/tpot2_base_normal_MCAR_0.9/,0.9035233602966558
/tpot2_base_imputation_MAR_0.01/,0.8126448062826722
/tpot2_base_imputation_MAR_0.1/,0.8784465574941109
/tpot2_base_imputation_MAR_0.3/,0.9296055322178972
/tpot2_base_imputation_MAR_0.5/,0.9084393844486982
/tpot2_base_imputation_MAR_0.9/,0.9027238645858384
/tpot2_base_imputation_MNAR_0.01/,
/tpot2_base_imputation_MNAR_0.1/,
/tpot2_base_imputation_MNAR_0.3/,
/tpot2_base_imputation_MNAR_0.5/,0.9099674844173019
/tpot2_base_imputation_MNAR_0.9/,0.9049388672585464
/tpot2_base_imputation_MCAR_0.01/,0.9709391697680285
/tpot2_base_imputation_MCAR_0.1/,0.9346961105193268
/tpot2_base_imputation_MCAR_0.3/,0.9013694148697932
/tpot2_base_imputation_MCAR_0.5/,
/tpot2_base_imputation_MCAR_0.9/,
