,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,0.32119474436977014
/tpot2_base_normal_MAR_0.1/,22.957723497812864
/tpot2_base_normal_MAR_0.3/,2.8835027703408094
/tpot2_base_normal_MAR_0.5/,22.5386734781136
/tpot2_base_normal_MAR_0.9/,7.1651011274018455
/tpot2_base_normal_MNAR_0.01/,26.800720356378854
/tpot2_base_normal_MNAR_0.1/,19.617165003947843
/tpot2_base_normal_MNAR_0.3/,17.578497918671474
/tpot2_base_normal_MNAR_0.5/,18.01509804701747
/tpot2_base_normal_MNAR_0.9/,17.596472853833674
/tpot2_base_normal_MCAR_0.01/,13.164641484683482
/tpot2_base_normal_MCAR_0.1/,19.70310042645514
/tpot2_base_normal_MCAR_0.3/,18.129545508693667
/tpot2_base_normal_MCAR_0.5/,18.60026584129836
/tpot2_base_normal_MCAR_0.9/,18.181728064711066
/tpot2_base_imputation_MAR_0.01/,4.187276002883537
/tpot2_base_imputation_MAR_0.1/,3.0785917285278885
/tpot2_base_imputation_MAR_0.3/,15.059550787960095
/tpot2_base_imputation_MAR_0.5/,4.554633606435616
/tpot2_base_imputation_MAR_0.9/,23.97236972353758
/tpot2_base_imputation_MNAR_0.01/,3.891578815779594
/tpot2_base_imputation_MNAR_0.1/,10.360150269332008
/tpot2_base_imputation_MNAR_0.3/,13.651631161384152
/tpot2_base_imputation_MNAR_0.5/,
/tpot2_base_imputation_MNAR_0.9/,17.90006771662645
/tpot2_base_imputation_MCAR_0.01/,7.307376907493198
/tpot2_base_imputation_MCAR_0.1/,9.228892592237777
/tpot2_base_imputation_MCAR_0.3/,18.464230582603644
/tpot2_base_imputation_MCAR_0.5/,18.00477053627686
/tpot2_base_imputation_MCAR_0.9/,18.184714846201402
