,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,97.7032161245759
/tpot2_base_normal_MAR_0.1/,102.78435891815086
/tpot2_base_normal_MAR_0.3/,90.32406259041315
/tpot2_base_normal_MAR_0.5/,94.28649017326433
/tpot2_base_normal_MAR_0.9/,3.9183542137145726
/tpot2_base_normal_MNAR_0.01/,61.120365834568446
/tpot2_base_normal_MNAR_0.1/,71.90048172428294
/tpot2_base_normal_MNAR_0.3/,66.6231674445685
/tpot2_base_normal_MNAR_0.5/,68.46709161658303
/tpot2_base_normal_MNAR_0.9/,66.69966298849243
/tpot2_base_normal_MCAR_0.01/,65.16185500473999
/tpot2_base_normal_MCAR_0.1/,65.10075247731551
/tpot2_base_normal_MCAR_0.3/,64.16762837542485
/tpot2_base_normal_MCAR_0.5/,65.46985049096902
/tpot2_base_normal_MCAR_0.9/,66.12170731094507
/tpot2_base_imputation_MAR_0.01/,65.37252521069058
/tpot2_base_imputation_MAR_0.1/,93.25955050114139
/tpot2_base_imputation_MAR_0.3/,82.56599902708192
/tpot2_base_imputation_MAR_0.5/,93.7929860078593
/tpot2_base_imputation_MAR_0.9/,
/tpot2_base_imputation_MNAR_0.01/,48.712730133904685
/tpot2_base_imputation_MNAR_0.1/,53.500500622060876
/tpot2_base_imputation_MNAR_0.3/,63.34346960375869
/tpot2_base_imputation_MNAR_0.5/,61.45675981812341
/tpot2_base_imputation_MNAR_0.9/,65.57589065240359
/tpot2_base_imputation_MCAR_0.01/,57.03455318204886
/tpot2_base_imputation_MCAR_0.1/,63.18323007692005
/tpot2_base_imputation_MCAR_0.3/,69.20969800407259
/tpot2_base_imputation_MCAR_0.5/,66.2368711762663
/tpot2_base_imputation_MCAR_0.9/,66.23527042398946
