,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,0.2877410964337769
/tpot2_base_normal_MAR_0.1/,0.6003292831785124
/tpot2_base_normal_MAR_0.3/,0.28250950895070914
/tpot2_base_normal_MAR_0.5/,0.19087637169031493
/tpot2_base_normal_MAR_0.9/,0.17263587160803878
/tpot2_base_normal_MNAR_0.01/,0.19503150127301397
/tpot2_base_normal_MNAR_0.1/,0.18577777062338943
/tpot2_base_normal_MNAR_0.3/,0.2778121446994292
/tpot2_base_normal_MNAR_0.5/,0.1937442500042871
/tpot2_base_normal_MNAR_0.9/,0.19018743219962259
/tpot2_base_normal_MCAR_0.01/,0.15424788183898722
/tpot2_base_normal_MCAR_0.1/,0.18930527631627672
/tpot2_base_normal_MCAR_0.3/,0.19426069128924314
/tpot2_base_normal_MCAR_0.5/,0.2027619532769271
/tpot2_base_normal_MCAR_0.9/,0.2567463897577495
/tpot2_base_imputation_MAR_0.01/,0.1389539844396007
/tpot2_base_imputation_MAR_0.1/,0.028762132590230152
/tpot2_base_imputation_MAR_0.3/,0.16204880431507923
/tpot2_base_imputation_MAR_0.5/,0.05700539524502141
/tpot2_base_imputation_MAR_0.9/,0.16855492121954485
/tpot2_base_imputation_MNAR_0.01/,
/tpot2_base_imputation_MNAR_0.1/,0.03640418270238427
/tpot2_base_imputation_MNAR_0.3/,
/tpot2_base_imputation_MNAR_0.5/,
/tpot2_base_imputation_MNAR_0.9/,0.20324475797244845
/tpot2_base_imputation_MCAR_0.01/,0.07776085488947129
/tpot2_base_imputation_MCAR_0.1/,0.11014658749803904
/tpot2_base_imputation_MCAR_0.3/,
/tpot2_base_imputation_MCAR_0.5/,
/tpot2_base_imputation_MCAR_0.9/,0.1916032204232758
