,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,13.331448549800104
/tpot2_base_normal_MAR_0.1/,13.065328092041007
/tpot2_base_normal_MAR_0.3/,12.558127722844178
/tpot2_base_normal_MAR_0.5/,12.226690237050516
/tpot2_base_normal_MAR_0.9/,9.90414473703379
/tpot2_base_normal_MNAR_0.01/,41.33140116451682
/tpot2_base_normal_MNAR_0.1/,42.65318530304963
/tpot2_base_normal_MNAR_0.3/,10.060065017973786
/tpot2_base_normal_MNAR_0.5/,11.395579247970836
/tpot2_base_normal_MNAR_0.9/,10.377352447187281
/tpot2_base_normal_MCAR_0.01/,42.81770493447606
/tpot2_base_normal_MCAR_0.1/,
/tpot2_base_normal_MCAR_0.3/,42.080018328648435
/tpot2_base_normal_MCAR_0.5/,41.964155120430526
/tpot2_base_normal_MCAR_0.9/,11.588195596209639
/tpot2_base_imputation_MAR_0.01/,10.16423401523849
/tpot2_base_imputation_MAR_0.1/,19.899561241279006
/tpot2_base_imputation_MAR_0.3/,8.540824362012334
/tpot2_base_imputation_MAR_0.5/,10.723221800730233
/tpot2_base_imputation_MAR_0.9/,15.584597377274719
/tpot2_base_imputation_MNAR_0.01/,1.8162174572624026
/tpot2_base_imputation_MNAR_0.1/,7.952346328574723
/tpot2_base_imputation_MNAR_0.3/,10.077124198757122
/tpot2_base_imputation_MNAR_0.5/,42.36648527434764
/tpot2_base_imputation_MNAR_0.9/,10.386072231056845
/tpot2_base_imputation_MCAR_0.01/,2.927096507071196
/tpot2_base_imputation_MCAR_0.1/,
/tpot2_base_imputation_MCAR_0.3/,10.658768490299465
/tpot2_base_imputation_MCAR_0.5/,41.87640847703295
/tpot2_base_imputation_MCAR_0.9/,11.553586315342987
