,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,2.860868802651868
/tpot2_base_normal_MAR_0.1/,4.135716912321962
/tpot2_base_normal_MAR_0.3/,3.1182066819210035
/tpot2_base_normal_MAR_0.5/,3.3384599570848503
/tpot2_base_normal_MAR_0.9/,0.5589134546386175
/tpot2_base_normal_MNAR_0.01/,4.061108283974169
/tpot2_base_normal_MNAR_0.1/,3.5196364920483925
/tpot2_base_normal_MNAR_0.3/,3.5572460604238763
/tpot2_base_normal_MNAR_0.5/,3.634060545463541
/tpot2_base_normal_MNAR_0.9/,3.5653401408375154
/tpot2_base_normal_MCAR_0.01/,3.786477075553031
/tpot2_base_normal_MCAR_0.1/,3.4611688108538887
/tpot2_base_normal_MCAR_0.3/,3.5469010308849955
/tpot2_base_normal_MCAR_0.5/,3.5088531345496277
/tpot2_base_normal_MCAR_0.9/,3.6080698321938254
/tpot2_base_imputation_MAR_0.01/,
/tpot2_base_imputation_MAR_0.1/,4.018064255115708
/tpot2_base_imputation_MAR_0.3/,2.083811699261876
/tpot2_base_imputation_MAR_0.5/,0.39567524575605817
/tpot2_base_imputation_MAR_0.9/,3.076701012155083
/tpot2_base_imputation_MNAR_0.01/,4.22501803356591
/tpot2_base_imputation_MNAR_0.1/,3.5999664481576374
/tpot2_base_imputation_MNAR_0.3/,3.591041733636969
/tpot2_base_imputation_MNAR_0.5/,
/tpot2_base_imputation_MNAR_0.9/,3.5758063442850636
/tpot2_base_imputation_MCAR_0.01/,3.015395572700789
/tpot2_base_imputation_MCAR_0.1/,3.6434991856819785
/tpot2_base_imputation_MCAR_0.3/,3.647838729027756
/tpot2_base_imputation_MCAR_0.5/,3.5334271762176046
/tpot2_base_imputation_MCAR_0.9/,3.598426270700659
