,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,2305.814071413544
/tpot2_base_normal_MAR_0.1/,4089.141582188994
/tpot2_base_normal_MAR_0.3/,0.1503603243738228
/tpot2_base_normal_MAR_0.5/,6891.195295670993
/tpot2_base_normal_MAR_0.9/,10249.116670706004
/tpot2_base_normal_MNAR_0.01/,8698.769137588359
/tpot2_base_normal_MNAR_0.1/,5892.144122578906
/tpot2_base_normal_MNAR_0.3/,10785.737587266807
/tpot2_base_normal_MNAR_0.5/,5559.7362239722
/tpot2_base_normal_MNAR_0.9/,7302.651561701106
/tpot2_base_normal_MCAR_0.01/,5888.941304327894
/tpot2_base_normal_MCAR_0.1/,17114.01894753367
/tpot2_base_normal_MCAR_0.3/,4314.789480658934
/tpot2_base_normal_MCAR_0.5/,9369.849911436428
/tpot2_base_normal_MCAR_0.9/,7217.258561662046
/tpot2_base_imputation_MAR_0.01/,0.1320582827044356
/tpot2_base_imputation_MAR_0.1/,
/tpot2_base_imputation_MAR_0.3/,15213.989246100118
/tpot2_base_imputation_MAR_0.5/,5001.591418427216
/tpot2_base_imputation_MAR_0.9/,10524.446382361082
/tpot2_base_imputation_MNAR_0.01/,15023.00140375132
/tpot2_base_imputation_MNAR_0.1/,2930.4348414052715
/tpot2_base_imputation_MNAR_0.3/,10693.410306827578
/tpot2_base_imputation_MNAR_0.5/,3646.2407715781715
/tpot2_base_imputation_MNAR_0.9/,7367.096811852029
/tpot2_base_imputation_MCAR_0.01/,50734.88178086951
/tpot2_base_imputation_MCAR_0.1/,10391.195657749207
/tpot2_base_imputation_MCAR_0.3/,3812.471086667552
/tpot2_base_imputation_MCAR_0.5/,
/tpot2_base_imputation_MCAR_0.9/,7122.97632669124
