,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,909.3350180021461
/tpot2_base_normal_MAR_0.1/,533.6873128058209
/tpot2_base_normal_MAR_0.3/,217.9362405132848
/tpot2_base_normal_MAR_0.5/,352.0675357512977
/tpot2_base_normal_MAR_0.9/,295.2582998358827
/tpot2_base_normal_MNAR_0.01/,624.8542641854983
/tpot2_base_normal_MNAR_0.1/,819.4437823001869
/tpot2_base_normal_MNAR_0.3/,533.8573755477706
/tpot2_base_normal_MNAR_0.5/,560.397941964049
/tpot2_base_normal_MNAR_0.9/,582.4560163932006
/tpot2_base_normal_MCAR_0.01/,581.0244649845125
/tpot2_base_normal_MCAR_0.1/,655.4433516064344
/tpot2_base_normal_MCAR_0.3/,563.4756172258114
/tpot2_base_normal_MCAR_0.5/,2102.5547130956706
/tpot2_base_normal_MCAR_0.9/,1712.1152244519194
/tpot2_base_imputation_MAR_0.01/,131.03601840584946
/tpot2_base_imputation_MAR_0.1/,328.83100035385394
/tpot2_base_imputation_MAR_0.3/,3657.900426760223
/tpot2_base_imputation_MAR_0.5/,0.5272873455516212
/tpot2_base_imputation_MAR_0.9/,2124.479891616261
/tpot2_base_imputation_MNAR_0.01/,772.3625542889235
/tpot2_base_imputation_MNAR_0.1/,306.20402562980627
/tpot2_base_imputation_MNAR_0.3/,376.78328961407993
/tpot2_base_imputation_MNAR_0.5/,2060.874825983266
/tpot2_base_imputation_MNAR_0.9/,1596.0364959827223
/tpot2_base_imputation_MCAR_0.01/,232.63537012329869
/tpot2_base_imputation_MCAR_0.1/,
/tpot2_base_imputation_MCAR_0.3/,
/tpot2_base_imputation_MCAR_0.5/,2094.6059307906335
/tpot2_base_imputation_MCAR_0.9/,1622.1717667369132
