,Exp1ImputeRMSE,Exp2ImputeModel,Exp2train_auroc,Exp2train_acc,Exp2train_bal_acc,Exp2train_logloss,Exp2test_auroc,Exp2test_acc,Exp2test_bal_acc,Exp2test_logloss,Exp2impute_auroc,Exp2impute_acc,Exp2impute_bal_acc,Exp2impute_logloss,Exp2impute_pipe,Exp2duration,Exp3ImputeModel,Exp3train_auroc,Exp3train_acc,Exp3train_bal_acc,Exp3train_logloss,Exp3impute_auroc,Exp3impute_acc,Exp3impute_bal_acc,Exp3impute_logloss,Exp3impute_pipe,Exp3duration
/tpot2_base_normal_MAR_0.01/,0.13063663510749265,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",1.0,1.0,1.0,0.003366153675872304,1.0,0.9973544973544973,0.9990448901623686,0.006969943144448692,1.0,0.9973544973544973,0.9990448901623686,0.006969943763986475,['GradientBoostingClassifier_1'],603.9865119457245,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",1.0,1.0,1.0,0.004954413067308353,1.0,0.9973544973544973,0.9990448901623686,0.007461195083530805,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",680.6233944892883
/tpot2_base_normal_MAR_0.1/,0.1147187220970413,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",1.0,1.0,1.0,0.0014240293430213306,1.0,1.0,1.0,0.01814725048596828,1.0,1.0,1.0,0.01946124139125789,['RandomForestClassifier_1'],484.22457671165466,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",1.0,1.0,1.0,0.0004552883790060114,1.0,0.9920634920634921,0.932378223495702,0.013863050990355806,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",815.0278158187866
/tpot2_base_normal_MAR_0.3/,0.14117054476966737,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",1.0,1.0,1.0,0.0013765806183121806,1.0,1.0,1.0,0.01732670965008007,0.9999181964881823,0.9947089947089947,0.9980897803247374,0.021123629934348877,['RandomForestClassifier_1'],257.26522040367126,"[('XGBClassifier_1', 'SimpleImputer_1')]",1.0,0.9997053624042428,0.9998938090687055,0.004847111047731132,0.9997216546425595,0.9973544973544973,0.9990448901623686,0.011700103460812992,"[('XGBClassifier_1', 'SimpleImputer_1')]",399.38343262672424
/tpot2_base_normal_MAR_0.5/,0.09728602345475719,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9999979541839353,0.9994107248084856,0.999787618137411,0.004939889334866391,0.9999011955340381,0.9973544973544973,0.9990448901623686,0.011625864172916866,0.9963810496822463,0.9814814814814815,0.7990448901623687,0.09618223177862223,['GradientBoostingClassifier_1'],588.7022182941437,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.9917610371175475,0.9770182675309369,0.847113205929804,0.07701654700301076,0.9943414707703474,0.9682539682539683,0.7279143417282462,0.07826287568126768,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",1281.3115706443787
/tpot2_base_normal_MAR_0.9/,0.1647854634228353,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",1.0,1.0,1.0,0.002302197705779683,1.0,1.0,1.0,0.0026462342044960034,0.8015231604398436,0.9312169312169312,0.40175438596491225,0.5772880165954984,['XGBClassifier_1'],364.1384274959564,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.8762556496989727,0.9337065409546258,0.43986906530230513,0.23919344109664142,0.8470631172308973,0.9338624338624338,0.4674659427939476,0.24471855659463457,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",361.926974773407
/tpot2_base_normal_MNAR_0.01/,0.17941432841093471,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",1.0,1.0,1.0,0.001252693465540001,1.0,0.9973544973544973,0.9990448901623686,0.008442163091661,1.0,0.9973544973544973,0.9990448901623686,0.008443074765590029,['GradientBoostingClassifier_1'],608.1308903694153,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",1.0,1.0,1.0,0.0016484460652066645,1.0,0.9973544973544973,0.9990448901623686,0.003431227947041375,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",1121.5774273872375
/tpot2_base_normal_MNAR_0.1/,0.16218540239643453,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",1.0,1.0,1.0,0.0021714423285854275,1.0,1.0,1.0,0.0019702059504548906,0.9569772941852106,0.9867724867724867,0.913079977881667,0.0955370776982332,['XGBClassifier_1'],438.52129673957825,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",1.0,1.0,1.0,0.009301168332898147,0.9989206204785267,0.9894179894179894,0.9464133112150002,0.04412654174938314,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",415.81640577316284
/tpot2_base_normal_MNAR_0.3/,0.1495203374533074,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",1.0,1.0,1.0,0.0019283953509373953,1.0,0.9973544973544973,0.9990448901623686,0.007399581571348415,0.8489133956306482,0.9497354497354498,0.6714623234303524,0.3263555762553064,['GradientBoostingClassifier_1'],590.5548808574677,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9957846849018375,0.9820271066588097,0.8827373847092735,0.05381136200554344,0.9744380990848408,0.9576719576719577,0.7556728497461419,0.12281200586978419,"[('XGBClassifier_1', 'SimpleImputer_1')]",703.655431509018
/tpot2_base_normal_MNAR_0.5/,0.13093206396143384,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",1.0,1.0,1.0,0.0016436428890571455,1.0,1.0,1.0,0.001406139615710213,0.8029287809405045,0.9682539682539683,0.6947368421052632,0.28536458313232976,['XGBClassifier_1'],360.04040122032166,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9772493098146251,0.9628756629345905,0.7511345157629563,0.11118625526745092,0.9690331335490191,0.9682539682539683,0.7105263157894738,0.111160282330823,"[('XGBClassifier_1', 'SimpleImputer_1')]",794.7554838657379
/tpot2_base_normal_MNAR_0.9/,0.0608575442255884,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",1.0,1.0,1.0,0.0012070263652312987,1.0,1.0,1.0,0.0021778190947577664,0.601924301974917,0.9338624338624338,0.40350877192982454,0.6809443319153673,['XGBClassifier_1'],331.1758179664612,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",0.8069838122003615,0.935179728933412,0.4458954006532661,0.23958976752127262,0.7176051516092473,0.9312169312169312,0.40255366209219323,0.27437317224124,"[('RandomForestClassifier_1', 'SimpleImputer_1')]",467.6064386367798
