,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,173.42974330967087
/tpot2_base_normal_MAR_0.1/,11765.47401834391
/tpot2_base_normal_MAR_0.3/,552.5015679872663
/tpot2_base_normal_MAR_0.5/,1238.4006540820426
/tpot2_base_normal_MAR_0.9/,2540.4713678970675
/tpot2_base_normal_MNAR_0.01/,202.1416892729234
/tpot2_base_normal_MNAR_0.1/,1918.9432420290213
/tpot2_base_normal_MNAR_0.3/,1159.7382290103367
/tpot2_base_normal_MNAR_0.5/,1413.3374152112729
/tpot2_base_normal_MNAR_0.9/,2773.4921102230487
/tpot2_base_normal_MCAR_0.01/,1122.4830710951046
/tpot2_base_normal_MCAR_0.1/,1624.3973618659338
/tpot2_base_normal_MCAR_0.3/,2098.5267390685576
/tpot2_base_normal_MCAR_0.5/,2531.1156283675464
/tpot2_base_normal_MCAR_0.9/,2058.4041904057062
/tpot2_base_imputation_MAR_0.01/,3683.3609155576955
/tpot2_base_imputation_MAR_0.1/,5211.258934975098
/tpot2_base_imputation_MAR_0.3/,1939.2710060156148
/tpot2_base_imputation_MAR_0.5/,429.1727050931259
/tpot2_base_imputation_MAR_0.9/,116.96160163151309
/tpot2_base_imputation_MNAR_0.01/,1926.2469461290777
/tpot2_base_imputation_MNAR_0.1/,588.1196091375048
/tpot2_base_imputation_MNAR_0.3/,629.7261772073456
/tpot2_base_imputation_MNAR_0.5/,3124.1040668879114
/tpot2_base_imputation_MNAR_0.9/,2849.7094534808925
/tpot2_base_imputation_MCAR_0.01/,566.7599438528686
/tpot2_base_imputation_MCAR_0.1/,3953.6492716841094
/tpot2_base_imputation_MCAR_0.3/,2507.3710322593756
/tpot2_base_imputation_MCAR_0.5/,
/tpot2_base_imputation_MCAR_0.9/,1439.497487429592
