,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,0.08652354051721269
/tpot2_base_normal_MAR_0.1/,0.08963874371783195
/tpot2_base_normal_MAR_0.3/,0.08317404320630875
/tpot2_base_normal_MAR_0.5/,0.07629690272581247
/tpot2_base_normal_MAR_0.9/,0.08229573894740513
/tpot2_base_normal_MNAR_0.01/,0.09169500844551241
/tpot2_base_normal_MNAR_0.1/,0.0846717095482618
/tpot2_base_normal_MNAR_0.3/,0.08666119822771866
/tpot2_base_normal_MNAR_0.5/,0.08227797101674249
/tpot2_base_normal_MNAR_0.9/,0.09141657619163916
/tpot2_base_normal_MCAR_0.01/,0.08903461135173306
/tpot2_base_normal_MCAR_0.1/,0.08841499712646082
/tpot2_base_normal_MCAR_0.3/,0.08629059889737097
/tpot2_base_normal_MCAR_0.5/,0.08644296265967431
/tpot2_base_normal_MCAR_0.9/,0.0816903563890037
/tpot2_base_imputation_MAR_0.01/,
/tpot2_base_imputation_MAR_0.1/,
/tpot2_base_imputation_MAR_0.3/,
/tpot2_base_imputation_MAR_0.5/,
/tpot2_base_imputation_MAR_0.9/,
/tpot2_base_imputation_MNAR_0.01/,
/tpot2_base_imputation_MNAR_0.1/,
/tpot2_base_imputation_MNAR_0.3/,
/tpot2_base_imputation_MNAR_0.5/,
/tpot2_base_imputation_MNAR_0.9/,
/tpot2_base_imputation_MCAR_0.01/,
/tpot2_base_imputation_MCAR_0.1/,
/tpot2_base_imputation_MCAR_0.3/,
/tpot2_base_imputation_MCAR_0.5/,
/tpot2_base_imputation_MCAR_0.9/,
