,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,1.3379029361941686
/tpot2_base_normal_MAR_0.1/,3.9659996302678873
/tpot2_base_normal_MAR_0.3/,3.17889767315544
/tpot2_base_normal_MAR_0.5/,2.2661019102476154
/tpot2_base_normal_MAR_0.9/,2.152261788612472
/tpot2_base_normal_MNAR_0.01/,1.3303902921074868
/tpot2_base_normal_MNAR_0.1/,1.7652368945283614
/tpot2_base_normal_MNAR_0.3/,2.2602501039700393
/tpot2_base_normal_MNAR_0.5/,1.6253627621706206
/tpot2_base_normal_MNAR_0.9/,2.2293959812640454
/tpot2_base_normal_MCAR_0.01/,3.031183336860851
/tpot2_base_normal_MCAR_0.1/,2.963907807600169
/tpot2_base_normal_MCAR_0.3/,1.471833919759359
/tpot2_base_normal_MCAR_0.5/,1.487241911386855
/tpot2_base_normal_MCAR_0.9/,1.5717937388328975
/tpot2_base_imputation_MAR_0.01/,
/tpot2_base_imputation_MAR_0.1/,2.0251083764992464
/tpot2_base_imputation_MAR_0.3/,4.47984096024932
/tpot2_base_imputation_MAR_0.5/,1.6580763392353697
/tpot2_base_imputation_MAR_0.9/,
/tpot2_base_imputation_MNAR_0.01/,
/tpot2_base_imputation_MNAR_0.1/,3.237861722515976
/tpot2_base_imputation_MNAR_0.3/,3.211540520103597
/tpot2_base_imputation_MNAR_0.5/,3.2132857330716473
/tpot2_base_imputation_MNAR_0.9/,
/tpot2_base_imputation_MCAR_0.01/,1.1970507925179639
/tpot2_base_imputation_MCAR_0.1/,3.1099918914832774
/tpot2_base_imputation_MCAR_0.3/,3.1016876487310876
/tpot2_base_imputation_MCAR_0.5/,
/tpot2_base_imputation_MCAR_0.9/,1.5506941208032607
