,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,0.3335656843550785
/tpot2_base_normal_MAR_0.1/,0.2659395271279996
/tpot2_base_normal_MAR_0.3/,0.31332990940023564
/tpot2_base_normal_MAR_0.5/,0.45947322157295506
/tpot2_base_normal_MAR_0.9/,0.35908841435360295
/tpot2_base_normal_MNAR_0.01/,0.2980279926258075
/tpot2_base_normal_MNAR_0.1/,0.2840281143628594
/tpot2_base_normal_MNAR_0.3/,0.29346465751005674
/tpot2_base_normal_MNAR_0.5/,0.41171021493947596
/tpot2_base_normal_MNAR_0.9/,0.41278189445543945
/tpot2_base_normal_MCAR_0.01/,0.3099025354136756
/tpot2_base_normal_MCAR_0.1/,0.4119788834585652
/tpot2_base_normal_MCAR_0.3/,0.4119498877291246
/tpot2_base_normal_MCAR_0.5/,0.30040582671667976
/tpot2_base_normal_MCAR_0.9/,0.30206566137828567
/tpot2_base_imputation_MAR_0.01/,0.12575935148433204
/tpot2_base_imputation_MAR_0.1/,0.10733048268438665
/tpot2_base_imputation_MAR_0.3/,0.2041967614299956
/tpot2_base_imputation_MAR_0.5/,
/tpot2_base_imputation_MAR_0.9/,0.3773405658558907
/tpot2_base_imputation_MNAR_0.01/,
/tpot2_base_imputation_MNAR_0.1/,0.30530393481824347
/tpot2_base_imputation_MNAR_0.3/,0.4151636814726547
/tpot2_base_imputation_MNAR_0.5/,0.4061566045937289
/tpot2_base_imputation_MNAR_0.9/,0.28935961636501956
/tpot2_base_imputation_MCAR_0.01/,
/tpot2_base_imputation_MCAR_0.1/,0.22564334736038913
/tpot2_base_imputation_MCAR_0.3/,0.29859108850916727
/tpot2_base_imputation_MCAR_0.5/,0.30350520724263524
/tpot2_base_imputation_MCAR_0.9/,
