,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,461.18468561957974
/tpot2_base_normal_MAR_0.1/,367.9115869597427
/tpot2_base_normal_MAR_0.3/,16.08096088458573
/tpot2_base_normal_MAR_0.5/,12.142837371918262
/tpot2_base_normal_MAR_0.9/,79.10250944195035
/tpot2_base_normal_MNAR_0.01/,379.5013812920243
/tpot2_base_normal_MNAR_0.1/,242.6005170679473
/tpot2_base_normal_MNAR_0.3/,261.1618705782081
/tpot2_base_normal_MNAR_0.5/,264.8636103273832
/tpot2_base_normal_MNAR_0.9/,261.91241166032535
/tpot2_base_normal_MCAR_0.01/,325.2040560194709
/tpot2_base_normal_MCAR_0.1/,293.2959393464309
/tpot2_base_normal_MCAR_0.3/,267.2948711456807
/tpot2_base_normal_MCAR_0.5/,265.85301269618714
/tpot2_base_normal_MCAR_0.9/,258.8755002865926
/tpot2_base_imputation_MAR_0.01/,
/tpot2_base_imputation_MAR_0.1/,
/tpot2_base_imputation_MAR_0.3/,342.6420336150915
/tpot2_base_imputation_MAR_0.5/,39.23408465711726
/tpot2_base_imputation_MAR_0.9/,367.43260685519533
/tpot2_base_imputation_MNAR_0.01/,
/tpot2_base_imputation_MNAR_0.1/,248.33097620744397
/tpot2_base_imputation_MNAR_0.3/,253.55653853827235
/tpot2_base_imputation_MNAR_0.5/,262.88727945239674
/tpot2_base_imputation_MNAR_0.9/,261.70657245854983
/tpot2_base_imputation_MCAR_0.01/,245.47231222077707
/tpot2_base_imputation_MCAR_0.1/,226.16815537609767
/tpot2_base_imputation_MCAR_0.3/,251.89191845876826
/tpot2_base_imputation_MCAR_0.5/,262.55876787981174
/tpot2_base_imputation_MCAR_0.9/,264.1184830208882
