,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,21.84441176797968
/tpot2_base_normal_MAR_0.1/,69.22932166876072
/tpot2_base_normal_MAR_0.3/,486.1115758793392
/tpot2_base_normal_MAR_0.5/,49.80583514723381
/tpot2_base_normal_MAR_0.9/,544.7175246529131
/tpot2_base_normal_MNAR_0.01/,619.2652783569742
/tpot2_base_normal_MNAR_0.1/,271.4729594800259
/tpot2_base_normal_MNAR_0.3/,345.0387158977172
/tpot2_base_normal_MNAR_0.5/,362.47809390601867
/tpot2_base_normal_MNAR_0.9/,385.8344270632198
/tpot2_base_normal_MCAR_0.01/,68.62369574904329
/tpot2_base_normal_MCAR_0.1/,260.7474997217282
/tpot2_base_normal_MCAR_0.3/,313.37847934047943
/tpot2_base_normal_MCAR_0.5/,359.3702168372971
/tpot2_base_normal_MCAR_0.9/,335.5969806913572
/tpot2_base_imputation_MAR_0.01/,151.91551507610325
/tpot2_base_imputation_MAR_0.1/,
/tpot2_base_imputation_MAR_0.3/,61.22880738616901
/tpot2_base_imputation_MAR_0.5/,455.7543566574926
/tpot2_base_imputation_MAR_0.9/,20.59166261993083
/tpot2_base_imputation_MNAR_0.01/,97.50361797747938
/tpot2_base_imputation_MNAR_0.1/,353.6614349678853
/tpot2_base_imputation_MNAR_0.3/,406.23912851238606
/tpot2_base_imputation_MNAR_0.5/,345.7584789025864
/tpot2_base_imputation_MNAR_0.9/,377.96993541213504
/tpot2_base_imputation_MCAR_0.01/,368.06556189680833
/tpot2_base_imputation_MCAR_0.1/,296.2444660031251
/tpot2_base_imputation_MCAR_0.3/,354.1595396466653
/tpot2_base_imputation_MCAR_0.5/,437.24128174139315
/tpot2_base_imputation_MCAR_0.9/,367.50067604639787
