,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,761.3750253387137
/tpot2_base_normal_MAR_0.1/,866.094024970165
/tpot2_base_normal_MAR_0.3/,1021.3072961489564
/tpot2_base_normal_MAR_0.5/,704.1865338711042
/tpot2_base_normal_MAR_0.9/,783.0570260031218
/tpot2_base_normal_MNAR_0.01/,817.8993394336886
/tpot2_base_normal_MNAR_0.1/,679.528347910851
/tpot2_base_normal_MNAR_0.3/,731.3935226607553
/tpot2_base_normal_MNAR_0.5/,743.1076060053117
/tpot2_base_normal_MNAR_0.9/,735.3580426631045
/tpot2_base_normal_MCAR_0.01/,684.3493464108524
/tpot2_base_normal_MCAR_0.1/,735.4993886999762
/tpot2_base_normal_MCAR_0.3/,739.5336696319173
/tpot2_base_normal_MCAR_0.5/,753.1064054814226
/tpot2_base_normal_MCAR_0.9/,744.6427781455344
/tpot2_base_imputation_MAR_0.01/,632.1312037461572
/tpot2_base_imputation_MAR_0.1/,
/tpot2_base_imputation_MAR_0.3/,856.2467775423883
/tpot2_base_imputation_MAR_0.5/,909.2948803686887
/tpot2_base_imputation_MAR_0.9/,943.3102401656869
/tpot2_base_imputation_MNAR_0.01/,874.1888389511668
/tpot2_base_imputation_MNAR_0.1/,739.3773397463458
/tpot2_base_imputation_MNAR_0.3/,763.6813706748641
/tpot2_base_imputation_MNAR_0.5/,745.0448641940038
/tpot2_base_imputation_MNAR_0.9/,743.703880275743
/tpot2_base_imputation_MCAR_0.01/,
/tpot2_base_imputation_MCAR_0.1/,793.2820098882215
/tpot2_base_imputation_MCAR_0.3/,738.172544175353
/tpot2_base_imputation_MCAR_0.5/,749.9035924566634
/tpot2_base_imputation_MCAR_0.9/,742.1875443319825
