,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,0.510176806316605
/tpot2_base_normal_MAR_0.1/,0.48225141291596757
/tpot2_base_normal_MAR_0.3/,0.4927335430897593
/tpot2_base_normal_MAR_0.5/,0.4840800806519983
/tpot2_base_normal_MAR_0.9/,0.4843932699839914
/tpot2_base_normal_MNAR_0.01/,0.48775639755482514
/tpot2_base_normal_MNAR_0.1/,0.4891435605212295
/tpot2_base_normal_MNAR_0.3/,0.48648993783236355
/tpot2_base_normal_MNAR_0.5/,0.4859190583951134
/tpot2_base_normal_MNAR_0.9/,0.48771929414168314
/tpot2_base_normal_MCAR_0.01/,
/tpot2_base_normal_MCAR_0.1/,0.48630393932129923
/tpot2_base_normal_MCAR_0.3/,0.4867143770647633
/tpot2_base_normal_MCAR_0.5/,0.48749618691168006
/tpot2_base_normal_MCAR_0.9/,0.4879486201139731
/tpot2_base_imputation_MAR_0.01/,
/tpot2_base_imputation_MAR_0.1/,0.09258913557911061
/tpot2_base_imputation_MAR_0.3/,0.3112184790549034
/tpot2_base_imputation_MAR_0.5/,0.23336821818693076
/tpot2_base_imputation_MAR_0.9/,0.3192850856472098
/tpot2_base_imputation_MNAR_0.01/,0.40737166119963825
/tpot2_base_imputation_MNAR_0.1/,
/tpot2_base_imputation_MNAR_0.3/,0.26191179383040525
/tpot2_base_imputation_MNAR_0.5/,0.5323844606602032
/tpot2_base_imputation_MNAR_0.9/,0.4627369561214929
/tpot2_base_imputation_MCAR_0.01/,
/tpot2_base_imputation_MCAR_0.1/,0.3804938064672301
/tpot2_base_imputation_MCAR_0.3/,0.2684312194315518
/tpot2_base_imputation_MCAR_0.5/,0.3426748858327979
/tpot2_base_imputation_MCAR_0.9/,0.4874415207063656
