,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,10480.557158812246
/tpot2_base_normal_MAR_0.1/,
/tpot2_base_normal_MAR_0.3/,32.53623607351816
/tpot2_base_normal_MAR_0.5/,
/tpot2_base_normal_MAR_0.9/,43.308964668147574
/tpot2_base_normal_MNAR_0.01/,37879.303137316754
/tpot2_base_normal_MNAR_0.1/,121.57867582489484
/tpot2_base_normal_MNAR_0.3/,8083.714049376698
/tpot2_base_normal_MNAR_0.5/,
/tpot2_base_normal_MNAR_0.9/,
/tpot2_base_normal_MCAR_0.01/,23.83103656561057
/tpot2_base_normal_MCAR_0.1/,2548.45583788654
/tpot2_base_normal_MCAR_0.3/,50.261784536116686
/tpot2_base_normal_MCAR_0.5/,8296.490540553932
/tpot2_base_normal_MCAR_0.9/,6248.429745279589
/tpot2_base_imputation_MAR_0.01/,444.98411464736085
/tpot2_base_imputation_MAR_0.1/,
/tpot2_base_imputation_MAR_0.3/,11843.235306607048
/tpot2_base_imputation_MAR_0.5/,
/tpot2_base_imputation_MAR_0.9/,
/tpot2_base_imputation_MNAR_0.01/,37959.15158799556
/tpot2_base_imputation_MNAR_0.1/,
/tpot2_base_imputation_MNAR_0.3/,71.68828043157119
/tpot2_base_imputation_MNAR_0.5/,
/tpot2_base_imputation_MNAR_0.9/,6188.855050117927
/tpot2_base_imputation_MCAR_0.01/,5.412668953047255
/tpot2_base_imputation_MCAR_0.1/,5.554073344904883
/tpot2_base_imputation_MCAR_0.3/,1465.194001518378
/tpot2_base_imputation_MCAR_0.5/,51.87351407582147
/tpot2_base_imputation_MCAR_0.9/,6206.433660835163
