,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,0.7471117983784399
/tpot2_base_normal_MAR_0.1/,0.9517968195455491
/tpot2_base_normal_MAR_0.3/,1.1236723498132752
/tpot2_base_normal_MAR_0.5/,0.9296876429869246
/tpot2_base_normal_MAR_0.9/,0.9980583205344692
/tpot2_base_normal_MNAR_0.01/,0.843539551848693
/tpot2_base_normal_MNAR_0.1/,1.035764636969778
/tpot2_base_normal_MNAR_0.3/,1.0182875311878556
/tpot2_base_normal_MNAR_0.5/,1.1733192186166197
/tpot2_base_normal_MNAR_0.9/,1.107125591443346
/tpot2_base_normal_MCAR_0.01/,0.7977533070685149
/tpot2_base_normal_MCAR_0.1/,0.989615702024056
/tpot2_base_normal_MCAR_0.3/,1.0260398366043886
/tpot2_base_normal_MCAR_0.5/,0.9983376513804166
/tpot2_base_normal_MCAR_0.9/,1.1067931378991913
/tpot2_base_imputation_MAR_0.01/,1.1889932361774995
/tpot2_base_imputation_MAR_0.1/,0.5214810707420078
/tpot2_base_imputation_MAR_0.3/,0.7158923819968996
/tpot2_base_imputation_MAR_0.5/,
/tpot2_base_imputation_MAR_0.9/,0.7583030280812042
/tpot2_base_imputation_MNAR_0.01/,0.6694132750426607
/tpot2_base_imputation_MNAR_0.1/,0.6112069872174216
/tpot2_base_imputation_MNAR_0.3/,1.0490238918200325
/tpot2_base_imputation_MNAR_0.5/,
/tpot2_base_imputation_MNAR_0.9/,1.1209978037101618
/tpot2_base_imputation_MCAR_0.01/,0.3457638075822432
/tpot2_base_imputation_MCAR_0.1/,
/tpot2_base_imputation_MCAR_0.3/,1.0338471180132613
/tpot2_base_imputation_MCAR_0.5/,
/tpot2_base_imputation_MCAR_0.9/,1.1060520953912998
