,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,904.7939691418327
/tpot2_base_normal_MAR_0.1/,906.5186605195067
/tpot2_base_normal_MAR_0.3/,1839.5620928038898
/tpot2_base_normal_MAR_0.5/,4.076782961639938
/tpot2_base_normal_MAR_0.9/,915.9999946816098
/tpot2_base_normal_MNAR_0.01/,1319.103581450505
/tpot2_base_normal_MNAR_0.1/,661.2471674312881
/tpot2_base_normal_MNAR_0.3/,657.2412306193189
/tpot2_base_normal_MNAR_0.5/,658.9711971321267
/tpot2_base_normal_MNAR_0.9/,657.3803890785179
/tpot2_base_normal_MCAR_0.01/,659.9091916898874
/tpot2_base_normal_MCAR_0.1/,651.8262316703943
/tpot2_base_normal_MCAR_0.3/,662.9369374536409
/tpot2_base_normal_MCAR_0.5/,661.7216130526987
/tpot2_base_normal_MCAR_0.9/,658.482327474369
/tpot2_base_imputation_MAR_0.01/,182.1797927965513
/tpot2_base_imputation_MAR_0.1/,
/tpot2_base_imputation_MAR_0.3/,914.1993144288382
/tpot2_base_imputation_MAR_0.5/,909.6203191383354
/tpot2_base_imputation_MAR_0.9/,931.1992119852454
/tpot2_base_imputation_MNAR_0.01/,
/tpot2_base_imputation_MNAR_0.1/,645.436905958921
/tpot2_base_imputation_MNAR_0.3/,
/tpot2_base_imputation_MNAR_0.5/,656.7282433165842
/tpot2_base_imputation_MNAR_0.9/,656.7057669876831
/tpot2_base_imputation_MCAR_0.01/,
/tpot2_base_imputation_MCAR_0.1/,656.9899849471876
/tpot2_base_imputation_MCAR_0.3/,653.6946189849873
/tpot2_base_imputation_MCAR_0.5/,654.2311193195868
/tpot2_base_imputation_MCAR_0.9/,658.1365732368425
