,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,0.5516071633268117
/tpot2_base_normal_MAR_0.1/,0.4730096940981774
/tpot2_base_normal_MAR_0.3/,0.46199857686894075
/tpot2_base_normal_MAR_0.5/,0.4774219233266988
/tpot2_base_normal_MAR_0.9/,0.46621817216926065
/tpot2_base_normal_MNAR_0.01/,0.47141928085635926
/tpot2_base_normal_MNAR_0.1/,0.4641733802880806
/tpot2_base_normal_MNAR_0.3/,0.46001171927362255
/tpot2_base_normal_MNAR_0.5/,0.46422772228692777
/tpot2_base_normal_MNAR_0.9/,0.4643816279414855
/tpot2_base_normal_MCAR_0.01/,0.4700818903217644
/tpot2_base_normal_MCAR_0.1/,0.4655334995619023
/tpot2_base_normal_MCAR_0.3/,0.4638835155568928
/tpot2_base_normal_MCAR_0.5/,0.46444821196638153
/tpot2_base_normal_MCAR_0.9/,0.4640061425649947
/tpot2_base_imputation_MAR_0.01/,0.19132917514626238
/tpot2_base_imputation_MAR_0.1/,7496856457100357.0
/tpot2_base_imputation_MAR_0.3/,2.705925866678042e+32
/tpot2_base_imputation_MAR_0.5/,3.7209818439510805e+32
/tpot2_base_imputation_MAR_0.9/,
/tpot2_base_imputation_MNAR_0.01/,1340482606847774.0
/tpot2_base_imputation_MNAR_0.1/,
/tpot2_base_imputation_MNAR_0.3/,5.6138789729215225e+31
/tpot2_base_imputation_MNAR_0.5/,3.994316044137114e+31
/tpot2_base_imputation_MNAR_0.9/,
/tpot2_base_imputation_MCAR_0.01/,0.4680743868536689
/tpot2_base_imputation_MCAR_0.1/,4.327616006249101e+31
/tpot2_base_imputation_MCAR_0.3/,2.5434521850022694e+32
/tpot2_base_imputation_MCAR_0.5/,3.83803644917888e+31
/tpot2_base_imputation_MCAR_0.9/,0.46405666484340596
