,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,12.397078400344657
/tpot2_base_normal_MAR_0.1/,9.566978158771752
/tpot2_base_normal_MAR_0.3/,10.232523792069031
/tpot2_base_normal_MAR_0.5/,12.008394840314391
/tpot2_base_normal_MAR_0.9/,9.667570314763646
/tpot2_base_normal_MNAR_0.01/,9.34805670940107
/tpot2_base_normal_MNAR_0.1/,10.724403653160646
/tpot2_base_normal_MNAR_0.3/,10.705402768613554
/tpot2_base_normal_MNAR_0.5/,9.927380821522926
/tpot2_base_normal_MNAR_0.9/,10.072534968918461
/tpot2_base_normal_MCAR_0.01/,9.882818277265311
/tpot2_base_normal_MCAR_0.1/,10.096079333391955
/tpot2_base_normal_MCAR_0.3/,10.1250283830707
/tpot2_base_normal_MCAR_0.5/,10.022898757588601
/tpot2_base_normal_MCAR_0.9/,15.550461640535895
/tpot2_base_imputation_MAR_0.01/,8.77919817026706
/tpot2_base_imputation_MAR_0.1/,
/tpot2_base_imputation_MAR_0.3/,9.804199644265386
/tpot2_base_imputation_MAR_0.5/,4.012816374434533
/tpot2_base_imputation_MAR_0.9/,3.193988124712093
/tpot2_base_imputation_MNAR_0.01/,9.591190976363292
/tpot2_base_imputation_MNAR_0.1/,2.252512009957358
/tpot2_base_imputation_MNAR_0.3/,10.379469107050976
/tpot2_base_imputation_MNAR_0.5/,10.003280971049378
/tpot2_base_imputation_MNAR_0.9/,
/tpot2_base_imputation_MCAR_0.01/,
/tpot2_base_imputation_MCAR_0.1/,7.64065411902098
/tpot2_base_imputation_MCAR_0.3/,7.997142534569979
/tpot2_base_imputation_MCAR_0.5/,
/tpot2_base_imputation_MCAR_0.9/,10.544559541658808
