,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,0.7797330676234316
/tpot2_base_normal_MAR_0.1/,3.8382545129424552
/tpot2_base_normal_MAR_0.3/,2.4558266746830193
/tpot2_base_normal_MAR_0.5/,0.5429446501396371
/tpot2_base_normal_MAR_0.9/,3.9446303652405237
/tpot2_base_normal_MNAR_0.01/,1.5
/tpot2_base_normal_MNAR_0.1/,3.2085428284054527
/tpot2_base_normal_MNAR_0.3/,3.2237839511260242
/tpot2_base_normal_MNAR_0.5/,2.869445731680642
/tpot2_base_normal_MNAR_0.9/,2.9548682302667078
/tpot2_base_normal_MCAR_0.01/,1.8763883748662837
/tpot2_base_normal_MCAR_0.1/,3.279570023800341
/tpot2_base_normal_MCAR_0.3/,3.0679538527023937
/tpot2_base_normal_MCAR_0.5/,3.2637079073322095
/tpot2_base_normal_MCAR_0.9/,2.951696933511016
/tpot2_base_imputation_MAR_0.01/,1.7823045753441409
/tpot2_base_imputation_MAR_0.1/,
/tpot2_base_imputation_MAR_0.3/,3.2238994258646803
/tpot2_base_imputation_MAR_0.5/,
/tpot2_base_imputation_MAR_0.9/,4.962879287283717
/tpot2_base_imputation_MNAR_0.01/,0.5958883880018208
/tpot2_base_imputation_MNAR_0.1/,
/tpot2_base_imputation_MNAR_0.3/,
/tpot2_base_imputation_MNAR_0.5/,2.0345870569900173
/tpot2_base_imputation_MNAR_0.9/,2.907190904561636
/tpot2_base_imputation_MCAR_0.01/,1.5157564163396313
/tpot2_base_imputation_MCAR_0.1/,2.048446686561205
/tpot2_base_imputation_MCAR_0.3/,3.410482433112821
/tpot2_base_imputation_MCAR_0.5/,1.8703427795219632
/tpot2_base_imputation_MCAR_0.9/,
