,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,7.943222177985679
/tpot2_base_normal_MAR_0.1/,3.0304288274828837
/tpot2_base_normal_MAR_0.3/,4.368105970001571
/tpot2_base_normal_MAR_0.5/,2.917900393946161
/tpot2_base_normal_MAR_0.9/,3.2926300343275052
/tpot2_base_normal_MNAR_0.01/,5.900587416719684
/tpot2_base_normal_MNAR_0.1/,3.4647655066187095
/tpot2_base_normal_MNAR_0.3/,3.4835043416938114
/tpot2_base_normal_MNAR_0.5/,3.261816093193182
/tpot2_base_normal_MNAR_0.9/,3.208592974614897
/tpot2_base_normal_MCAR_0.01/,2.644387866818965
/tpot2_base_normal_MCAR_0.1/,3.596341395594086
/tpot2_base_normal_MCAR_0.3/,3.346109087706084
/tpot2_base_normal_MCAR_0.5/,3.3319664816814725
/tpot2_base_normal_MCAR_0.9/,3.2297647560025946
/tpot2_base_imputation_MAR_0.01/,7.573691274476826
/tpot2_base_imputation_MAR_0.1/,1.673401766627316
/tpot2_base_imputation_MAR_0.3/,0.4314021874745667
/tpot2_base_imputation_MAR_0.5/,0.9912120684634981
/tpot2_base_imputation_MAR_0.9/,3.9604805102992735
/tpot2_base_imputation_MNAR_0.01/,0.4739958959260836
/tpot2_base_imputation_MNAR_0.1/,0.5339417822363091
/tpot2_base_imputation_MNAR_0.3/,4.155770319294654
/tpot2_base_imputation_MNAR_0.5/,2.6124700730455124
/tpot2_base_imputation_MNAR_0.9/,
/tpot2_base_imputation_MCAR_0.01/,0.3691671791983596
/tpot2_base_imputation_MCAR_0.1/,2.270763371896264
/tpot2_base_imputation_MCAR_0.3/,2.2312182010528008
/tpot2_base_imputation_MCAR_0.5/,2.3104422364628885
/tpot2_base_imputation_MCAR_0.9/,3.099454602209986
