,Exp1ImputeRMSE,Exp2ImputeModel,Exp2train_auroc,Exp2train_acc,Exp2train_bal_acc,Exp2train_logloss,Exp2test_auroc,Exp2test_acc,Exp2test_bal_acc,Exp2test_logloss,Exp2impute_auroc,Exp2impute_acc,Exp2impute_bal_acc,Exp2impute_logloss,Exp2impute_pipe,Exp2duration,Exp3ImputeModel,Exp3train_auroc,Exp3train_acc,Exp3train_bal_acc,Exp3train_logloss,Exp3impute_auroc,Exp3impute_acc,Exp3impute_bal_acc,Exp3impute_logloss,Exp3impute_pipe,Exp3duration
/tpot2_base_normal_MAR_0.01/,2.593620841595092,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9995204018428062,0.9908831748003049,0.9903400404677172,0.025685542553194565,0.9990091779306638,0.984505969011938,0.9836282123471893,0.03692132194711831,0.9989285744910121,0.984505969011938,0.9836282123471893,0.03870352868080935,['XGBClassifier_1'],4036.9592962265015,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9993625590091848,0.9900646363148833,0.989443099165745,0.02856851179545233,0.9987136319852741,0.9850139700279401,0.9838401536610254,0.041436795792407534,"[('XGBClassifier_1', 'SimpleImputer_1')]",3669.5226714611053
/tpot2_base_normal_MAR_0.1/,2.9589850778657794,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9994884933470882,0.9904315673600722,0.9898203003321724,0.02640717708909388,0.9989385784640186,0.9850139700279401,0.984015509016438,0.03780035656909031,0.9986596105310395,0.982981965963932,0.9821156116286183,0.04189562821401324,['XGBClassifier_1'],4024.8439078330994,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9994241415763947,0.990572694685145,0.9899278827402971,0.027451323876684152,0.9986696145040459,0.983743967487935,0.9826965566324912,0.04086512179974959,"[('XGBClassifier_1', 'SimpleImputer_1')]",4247.621340751648
/tpot2_base_normal_MAR_0.3/,3.0776763326023273,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9995176838228159,0.9910243021253775,0.9905061150190237,0.025395496088565405,0.9989149976705034,0.9870459740919482,0.9857400510488451,0.03731310770900009,0.9971108525957452,0.9745999491998985,0.9695877791465753,0.0687252994978795,['XGBClassifier_1'],3743.1551127433777,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.999126509562711,0.9876372463236331,0.9870272576952424,0.03472380720776018,0.9970954178945354,0.9763779527559056,0.9749764906634348,0.061975465702003796,"[('XGBClassifier_1', 'SimpleImputer_1')]",3623.520865917206
/tpot2_base_normal_MAR_0.5/,2.0238491520121,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9989797894316733,0.9872138643484152,0.9865095366602619,0.03658575563482412,0.9987209205941788,0.9832359664719329,0.9817831938970047,0.04119813978122388,0.9944615147158444,0.9616459232918466,0.9518207230871689,0.0918662876467459,['MLPClassifier_1'],3904.0519671440125,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.99675741097625,0.9744559541618448,0.9744833960006376,0.06797505445831081,0.9950410305807165,0.9662179324358648,0.9607424091281966,0.08735105584137298,"[('XGBClassifier_1', 'SimpleImputer_1')]",4346.599515676498
/tpot2_base_normal_MAR_0.9/,2.9099045169785955,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9994606689411482,0.9907420474752322,0.9902909502027746,0.026853078127725097,0.9988552596602651,0.9850139700279401,0.984015509016438,0.03837300023336441,0.9892557329911023,0.9598679197358395,0.9595836632262527,0.11927513300763835,['XGBClassifier_1'],4243.638145446777,"[('XGBClassifier_1', 'SimpleImputer_1')]",0.9961888965014627,0.9736091902114087,0.9721221320185516,0.07162130520569024,0.9887403854673714,0.9583439166878334,0.9592985499955696,0.1253603738055995,"[('XGBClassifier_1', 'SimpleImputer_1')]",2809.106589794159
/tpot2_base_normal_MNAR_0.01/,3.0793450921260646,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9995202271129497,0.9912783313105084,0.9907972502589515,0.025701797956683477,0.9989527269401276,0.9860299720599441,0.9851408130657604,0.03710791002911004,0.9988455415150588,0.9862839725679451,0.9853344614003847,0.03902649168365778,['XGBClassifier_1'],3392.675367832184,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.9994369674538426,0.9909396257303339,0.9904610629552097,0.027485319637434627,0.9984861130563281,0.9852679705359411,0.9840338019956497,0.04394697596988738,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",4039.641264438629
/tpot2_base_normal_MNAR_0.1/,2.7009679209562956,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9994729459197539,0.990572694685145,0.9902398408372677,0.026249936952075975,0.9989530127679278,0.984505969011938,0.9834528569917768,0.0382233849666158,0.9980177842057274,0.9776479552959106,0.9755940216257313,0.05311846488553082,['XGBClassifier_1'],3326.1607370376587,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.9989209266494017,0.9863953258629936,0.9856710875014717,0.03836835655291688,0.9980975301619787,0.9794259588519177,0.9778263367451645,0.05114830209452726,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",5039.049783945084
/tpot2_base_normal_MNAR_0.3/,2.5407378477641087,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9996561969454412,0.9926896045612351,0.9924579957720175,0.021473670620071845,0.9990507658755906,0.9855219710439421,0.984227450330274,0.03632111236143819,0.9950011576025908,0.9644399288798577,0.964121465381966,0.08793862648120734,['XGBClassifier_1'],4521.413263320923,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.9982549711579604,0.9821050551807841,0.9807238075232662,0.05113107464214022,0.9967018330136826,0.9728219456438912,0.9706872157799813,0.06862262746982824,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",5440.428857803345
/tpot2_base_normal_MNAR_0.5/,2.387395932247945,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9995989032019822,0.9922662225860172,0.9918817825938551,0.024200092354275164,0.9990278996515758,0.9867919735839472,0.9858971134250459,0.0360830040470239,0.9793529430259447,0.9197358394716789,0.9256554746027708,0.2017440928152748,['GradientBoostingClassifier_1'],3685.623960018158,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.9944960254040691,0.9662987947726439,0.96342978230799,0.08991724910185903,0.9893314773581509,0.952755905511811,0.9476733617065063,0.12259489051878146,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",5005.884614944458
/tpot2_base_normal_MNAR_0.9/,1.4350552962404195,"{'model_name': 'SimpleImputer', 'strategy': 'mean'}",0.9995256031446969,0.9907420474752322,0.9901739659164106,0.025357577378758708,0.9989715915749398,0.983997967995936,0.9832409156779407,0.03717371347347266,0.7376227987686538,0.555499110998222,0.654101200190933,0.8754912660858304,['XGBClassifier_1'],10349.445684194565,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",0.8641802145667107,0.8273448305060825,0.764384651322759,0.3813263631228247,0.8550352854419326,0.7990855981711963,0.7268811042099577,0.4169266167438594,"[('GradientBoostingClassifier_1', 'SimpleImputer_1')]",3110.5147981643677
