,Exp3ImputeRMSE
/tpot2_base_normal_MAR_0.01/,495210.1432108772
/tpot2_base_normal_MAR_0.1/,274674.7108800217
/tpot2_base_normal_MAR_0.3/,447933.9024035641
/tpot2_base_normal_MAR_0.5/,614204.2699136916
/tpot2_base_normal_MAR_0.9/,477156.67841121816
/tpot2_base_normal_MNAR_0.01/,380463.3649317851
/tpot2_base_normal_MNAR_0.1/,357596.4955978744
/tpot2_base_normal_MNAR_0.3/,354955.5855189895
/tpot2_base_normal_MNAR_0.5/,372248.77537827706
/tpot2_base_normal_MNAR_0.9/,337113.6648329147
/tpot2_base_normal_MCAR_0.01/,350176.20119795203
/tpot2_base_normal_MCAR_0.1/,349344.86440789304
/tpot2_base_normal_MCAR_0.3/,357695.56476566964
/tpot2_base_normal_MCAR_0.5/,373188.47884167795
/tpot2_base_normal_MCAR_0.9/,370515.58283947577
/tpot2_base_imputation_MAR_0.01/,252727.0568262714
/tpot2_base_imputation_MAR_0.1/,389895.3504131205
/tpot2_base_imputation_MAR_0.3/,239774.92345588192
/tpot2_base_imputation_MAR_0.5/,848.8707443969586
/tpot2_base_imputation_MAR_0.9/,211943.10622855203
/tpot2_base_imputation_MNAR_0.01/,534942.2723656971
/tpot2_base_imputation_MNAR_0.1/,320019.74613912316
/tpot2_base_imputation_MNAR_0.3/,
/tpot2_base_imputation_MNAR_0.5/,364996.98003225285
/tpot2_base_imputation_MNAR_0.9/,368711.94409069733
/tpot2_base_imputation_MCAR_0.01/,
/tpot2_base_imputation_MCAR_0.1/,
/tpot2_base_imputation_MCAR_0.3/,
/tpot2_base_imputation_MCAR_0.5/,345051.18898091314
/tpot2_base_imputation_MCAR_0.9/,343932.32229680853
